order_id,customer_id,customer_name,age,gender,email,phone,city,state,country,pincode,product_name,category,quantity,unit_price_inr,discount_percent,total_price_inr,order_date,delivery_date,payment_method,order_status,seller,rating,review_text,return_requested,loyalty_points
ORD010751,CUST00442,Carlos Singh,20,Male,carlos.singh736@hotmail.com,999-822-9005,Jaipur,Uttar Pradesh,India,560280,Self Help,Jewelry,7,26684.49,0,186791.43,7/31/2021,8/7/2021,Debit Card,Shipped,FashionHub,,Loved it!,yes,4712
ORD006324,CUST05364,James Chen,60,Other,james.chen707@outlook.com,884-444-6966,Lucknow,Punjab,France,998616,Gold Ring,Sports ,7,26489.94,15,157615.14,1/19/2021,1/15/2021,Net Banking,delivered,BeautyPlus,3,Loved it!,,4569
ORD010128,CUST04957,N/A,23,F,,756-754-8032,New York,New York,Singapore,200357,Saree,Home&Kitchen,9,32364.37,10,262151.4,3/2/2023,3/18/2023,,processing ,FASHION HUB,5,na,yes,346
ORD003882,CUST07074,Fatima Khan,67,Female,fatima.khan558@gmail.com,665-695-4425,Sydney,Florida,Nigeria,865065,Cricket Bat,Automotive ,8,1176.94,20,7532.42,10/31/2020,11/1/2020,Credit Card,SHIPPED,ToyLand,2,na,Yes,1042
ORD009286,CUST07872,James Jones,73,Other,james.jones972@hotmail.com,633-125-1721,Jaipur,Uttar Pradesh,India,562076,Watch,Electronics,8,,5,240120.56,12/5/2021,,credit card,Cancelled,BookWorld,,Loved it!,N/A,2477
ORD004037,, Rahul Gupta,,Other,rahul.gupta818@gmail.com,742-723-7002,Hyderabad,Telangana,India,0,Yoga Mat,Home&Kitchen,,713.24,0,5705.92,11/28/2022,12/24/2022,UPI,Shipped,FashionHub,,,N/A,3448
ORD007692,CUST00864,Zara Verma,68,Male,zara.verma657@gmail.com,921-488-3669,,West Bengal,India,529485,Remote Car,beauty,9,43648.12,15,333908.12,6-May-23,6/3/2023,Cash on Delivery,RETURNED,ToyLand,5,Loved it!,,1657
ORD005656,CUST00139,Anjali Martinez,58,f,anjali.martinez858@yahoo.com,790-770-9341,Toronto,Texas,,828438,Blood Pressure Monitor,Books,4,22906.01,50,45812.02,9/7/2022,9/27/2022,Net Banking,Delivered,JewelBox,2,Average quality,,3411
ORD007328,CUST01927,James Smith,70,Other,james.smith363@yahoo.com,960-289-9542,Lagos,Lagos State,Japan,354267,Protein Powder,Automotive ,10,31935.75,15,271453.88,3/16/2024,4/12/2024,EMI,Processing,SportZone,4,Great product!,,2963
ORD000816,CUST06151,,67,Female,kavya.shah163@outlook.com,755-835-7764,Lagos,Lagos State,USA,383620,Bookshelf,Automotive,7,5312.49,20,29749.94,6/27/2020,6/20/2020,Cash on Delivery,delivered,HealthFirst,,,yes,1387
ORD009873,CUST06834,Rohan Sharma,44,,rohan.sharma836@hotmail.com,85583,Mumbai,,India,171934,Laptop,Toys,9,937.04,50,4216.68,12/24/2021,1/2/2022,Wallet,Delivered,,99,Great product!,yes,
ORD004960,CUST00737,Kavya_Wang,29,,kavya.wang345@gmail.com,000-000-0000,Berlin,Tokyo,Nigeria,386102,LIPSTICK,Home&Kitchen,5,26855.37,5,127563.01,9/17/2023,10/14/2023,Wallet,Returned,FurnitureCo,5,,Yes,2379
ORD001083,CUST05546,Priya Johnson,57,Male,none,664-537-1869,Paris,Ile-de-France,,871784,Earrings,Beauty,10,38999.8,15,331498.3,11/16/2023,11/30/2023,Debit Card,pending,ToyLand,4,Excellent value,NO,215
ORD009401,CUST03996,pooja shah,65,Male,pooja.shah978@yahoo.com,7333306431,Jaipur,Uttar Pradesh,India,454053,Fiction Novel,Jewelry,7,40555.91,25,,N/A,4/24/2020,Cash on Delivery,Cancelled,SportZone,3,,,3349
ORD005484,CUST03893,Omar Lopez,59,Female,omar.lopez909@gmail.com,825-666-5647,Berlin,Tokyo,Singapore,296447,Headphones,Books,7,48039.84,15,285837.05,10/26/2022,11/4/2022,UPI,Pending,FASHION HUB,3,Very satisfied,No,3591
ORD007760,CUST05048,Olivia Brown,28,Other,olivia.brown765@outlook.com,654-873-2383,,New York,UK,938504,Car Cover,beauty,5,10074.21,25,37778.29,5/9/2024,26/05/2024,Credit Card,canceled,HealthFirst,1,Average quality,NO,3318
ORD001290,CUST00274,David Smith,59,Female,davidsmith606@outlookcom,815-443-1821,Lagos,Lagos State,,435574,Honey,Home&Kitchen,2,20991.58,30,29388.21,1/29/2023,2/23/2023,,Cancelled,AutoDeals,2,,NO,2645
ORD005954,CUST02750,Chris Wang,35,Other,chris.wang318@gmail.com,874-634-6469,Sydney,,Japan,304400,Kurta,Jewelry,2,49715.28,0,99430.56,12/3/2020,12/5/2020,Cash on Delivery,canceled,,2,Excellent value,,999999
ORD004192,CUST07998,Amit Singh,38,Other,amit.singh269@yahoo.com,652-314-2097,Berlin,Tokyo,UAE,605991,Mixer,TOYS,6,10767.19,10,94586.2,8/11/2020,8/20/2020,EMI,canceled,AutoDeals,4,Not worth it,NO,2697
ORD007417,CUST07329,Sofia Martinez,49,Male,sofia.martinez438@gmail.com,760-211-1442,Chennai,Tamil Nadu,India,226585,Seat Cover,Grocery,5,14828.36,50,37070.9,4/21/2024,5/10/2024,Credit Card,pending,BeautyPlus,1,Average quality,N/A,1094
ORD010621,CUST00416,Aarav Sharma,150,Female,aarav.sharma285@gmail.com,917-789-3679,Berlin,,Japan,798992,Sunscreen,Sports ,7,31467.85,25,165206.21,31/07/2021,8/7/2021,Credit Card,canceled,FASHION HUB,4,Not worth it,yes,4118
ORD000605,CUST06516,Sofia Singh,62,Male,sofia.singh821@outlook.com,617-964-3130,Ahmedabad,Rajasthan,India,548614,Cricket Bat,Sports ,4,14411.73,30,40352.84,10/6/2023,10/19/2023,Wallet,Delivered,AutoDeals,1,Not worth it,NO,4735
ORD002115,,N/A,65,Male,emily.shah695@gmail.com,974-961-9492,Lucknow,Punjab,Singapore,554827,Chair,Automotive ,5,,5,142459.29,9/21/2024,10/1/2024,Credit Card,canceled,SportZone,3,Very satisfied,yes,1473
ORD008743,CUST04906,Priya Kim,56,Female,priya.kim445@outlook.com,743-455-7515,Mumbai,,INDIA,216179,Study Table,Toys,8,27203.64,15,,5/25/2022,6/1/2022,Credit Card,,BeautyPlus,3,Disappointed,N/A,182
ORD010492,CUST07684,Wei Smith,42,Female,wei.smith842@outlook.com,625-960-7134,Berlin,Tokyo,France,275012,Lipstick,,6,44524.04,0,267144.24,11/23/2021,11/21/2021,EMI,Shipped,JewelBox,,Excellent value,yes,3239
ORD008668,CUST02908,Emma Johnson,28,Other,emma.johnson583@outlook.com,852-476-4759,Mumbai,Maharashtra,India,651803,Earrings,Furniture,10,30749.68,30,215247.76,3/16/2024,4/9/2024,N/A,delivered,SportZone,5,Will buy again,,2898
ORD001055,CUST05262,Rahul Lee,32,Male,rahul.lee356@gmail.com,9537472678,Delhi,Delhi,US,133334,Board Game,Toys,8,35564.4,10,256063.68,9/25/2020,10/19/2020,Net Banking,Processing,FurnitureCo,5,,NO,1105
ORD000418,CUST03885,john patel,50,Other,john.patel487@outlook.com,854-367-9267,Lucknow,Punjab,Australia,230940,Bed Frame,books ,8,24705.07,5,187758.53,8/10/2021,8/25/2021,Debit Card,Cancelled,techmart,99,Not worth it,,2671
ORD006699,CUST04599,John Williams,30,Female,john.williams436@hotmail.com,744-604-4363,Bangalore,Karnataka,India,154540,Car Cover,Automotive,9,33108.19,0,236073.67,9/24/2024,9/28/2024,Credit Card,,FurnitureCo,3,,yes,4691
ORD002025,CUST03989,N/A,,Female,aarav.patel527@outlook.com,741-428-1661,,Rajasthan,India,482051,PRESSURE COOKER,,2,24896.63,20,39834.61,6/9/2020,7/5/2020,EMI,Shipped,TechMart,2,N/A,,806
ORD006475,CUST04233,Aarav Johnson,74,M,aarav.johnson120@yahoo.com,665-862-8394,Pune,Gujarat,India,198336,Mixer,Sports ,6,43210.75,5,246301.27,9/30/2024,10/7/2024,EMI,processing ,,4,Excellent value,yes,2805
ORD010673,CUST04350,Rohan Kim,37,Female,N/A,,Berlin,Tokyo,France,468093,Sunscreen,Home&Kitchen,6,30530.21,10,164863.13,11/11/2023,11/16/2023,Credit Card,Returned,BookWorld,4,.,,120
ORD008469,CUST04708,Kavya Kumar,36,Male,kavya.kumar156@hotmail.com,776-928-6502,Berlin,Tokyo,Canada,802821,Office Chair,Home & Kitchen,3,26634.22,0,79902.66,10/3/2021,10/27/2021,EMI,Delivered,ToyLand,2,na,No,2138
ORD004602,CUST07248,Sneha Williams,25,Female,N/A,965-311-8653,Dubai,,Canada,762650,Kurta,Beauty,2,9574.16,0,23364.45,12/8/2021,,Cash on Delivery,Pending,FASHION HUB,3,Will buy again,N/A,1824
ORD007367,CUST04569,Kavya Kumar,26,Male,kavya.kumar541@yahoo.com,909-137-9698,Sydney,Florida,Nigeria,414791,Sofa,Clothing,1,10336.86,10,9303.17,1/29/2023,2/6/2023,Debit Card,Pending,SportZone,3,Disappointed,,186
ORD010532,CUST01670,Jessica Williams,63,Other,jessica.williams81@outlook.com,609-507-2846,Berlin,Tokyo,France,313911,Almonds,Home & Kitchen,8,23103.7,50,92414.8,8/10/2023,8/15/2023,Cash on Delivery,Returned,FashionHub,1,Great product!,N/A,1362
ORD000902,CUST02400,Mei Kumar,37,Other,none,84647,Lucknow,Punjab,UAE,766948,Bracelet,CLOTHING,0,,15,,12/25/2023,12/16/2023,Wallet,RETURNED,SportZone,2,Very satisfied,Yes,4713
ORD009602,CUST04774,N/A,53,Female,aarav.patel299@gmail.com,693-641-3265,Lucknow,Punjab,Singapore,,Doll,,2,46076.53,15,78330.1,10/20/2020,10/26/2020,Wallet,delivered,FurnitureCo,1,Great product!,N/A,3060
ORD006631,CUST07316,N/A,,Male,aarav.chen346@outlook.com,797-897-3251,Lagos,Lagos State,Singapore,,Remote Car,Grocery,1,18643.58,20,14914.86,11/30/2024,12/14/2024,Debit Card,pending,AutoDeals,1,Disappointed,NO,2763
ORD007693,CUST02600,Mei Khan,54,Female,mei.khan267@hotmail.com,684-457-5079,DUBAI,Ontario,USA,823963,Bedsheet,CLOTHING,3,21434.05,25,48226.61,7/10/2021,7/14/2021,N/A,Shipped,JewelBox,3,Great product!,,3579
ORD000990,CUST04031,anjali brown,41,Female,anjali.brown208@gmail.com,,Pune,Gujarat,,172628,Speaker,Home & Kitchen,,17582.22,10,126591.98,6/10/2023,6/17/2023,Cash on Delivery,Shipped,Book World ,1,N/A,NO,1340
ORD008496,CUST04849,Maria Chen,37,Other,maria.chen630@gmail.com,954-599-5741,Sydney,Florida,Canada,348970,Wardrobe,Health,10,30608.85,0,306088.5,1/21/2022,2/10/2022,UPI,Returned,BeautyPlus,,Very satisfied,Yes,
ORD003560,CUST06609,Rahul Shah,18,Male,rahul.shah653@outlook.com,,Sydney,Florida,Australia,545916,Hair Oil,Automotive,1,16141.44,30,11299.01,4/20/2021,4/23/2021,Net Banking,Processing,JewelBox,2,Average quality,Yes,4369
ORD004492,CUST03663,James Nair,35,Other,james.nair560@hotmail.com,656-891-7640,Chennai,Tamil Nadu,India,873245,Gold Ring,Sports,3,,,,4/10/2023,4/28/2023,Credit Card,Returned,BeautyPlus,,na,N/A,2095
ORD007085,CUST04832,Olivia Kim,65,Male,olivia.kim843@outlook.com,814-925-9400,Pune,,India,104488,Kurta,Automotive,5,30687.09,30,107404.82,9/10/2024,10/3/2024,Cash on Delivery,canceled,AutoDeals,1,Average quality,NO,3713
ORD001997,CUST03399,Emma Jones,43,Male,emma.jones739@outlook.com,978-600-5652,Ahmedabad,Rajasthan,India,,Car Cover,Jewelry,4,4887.33,,19549.32,12/29/2022,1/1/2023,EMI,processing ,TechMart,,Average quality,Yes,887
ORD010308,CUST07914,N/A,28,Other,chris.mehta616@gmail.com,755-645-5307,Pune,,India,102081,Biography,Toys,6,21643.39,,103888.27,6/10/2024,6/8/2024,Net Banking,Pending,techmart,4,.,No,2879
ORD010094,CUST04761,John Chen,999,,john.chen292@yahoo.com,667-966-3654,Lucknow,Punjab,Singapore,362260,Mixer,CLOTHING,5,19365.91,20,77463.64,,6/4/2024,Credit Card,Cancelled,JewelBox,6,,,3641
ORD000325,CUST02461,Rohan Khan,18,Other,rohan.khan116@hotmail.com,604-410-3245,Ahmedabad,Rajasthan,India,597821,Biography,electronics,9,3592.38,10,36957.05,5/28/2020,6/16/2020,Wallet,Cancelled,ToyLand,3,N/A,Yes,2625
ORD011525,CUST04724,Carlos Wang,30,Other,carlos.wang421@yahoo.com,631-418-1566,Kolkata,West Bengal,India,382247,Sunscreen,Books,7,0,30,,12/17/2021,1/16/2022,EMI,Processing,BookWorld,2,Will buy again,yes,2686
ORD009347,CUST00077,Juan Chen,72,Female,,752-713-4452,Sydney,Florida,Japan,164249,Cycling Helmet,Sports,5,4487.69,50,11219.22,10/20/2020,11/19/2020,Wallet,Returned,SportZone,1,,,3312
ORD000125,CUST00297,Mei Singh  ,66,Female,mei.singh210@outlook.com,855-137-7657,Dubai,Ontario,Canada,211204,Basmati Rice,Books,1,21729.58,5,20643.1,,1/25/2022,Debit Card,delivered,techmart,4,,,4089
ORD009666,CUST02467,Wei Patel,70,Other,wei.patel572@outlook.com,752-972-9465,Jaipur,Uttar Pradesh,India,964655,Data Science Book,TOYS,3,11421.02,0,34263.06,10/20/2024,,Cash on Delivery,Pending,AutoDeals,4,na,,1522
ORD011204,CUST00046,Carlos Gupta,42,Male,carlos.gupta437@outlook.com,966-205-3357,Toronto,Texas,Germany,N/A,Honey,Automotive ,9,26293.13,20,189310.54,,12/11/2020,Wallet,Processing,ToyLand,1,Not worth it,,-100
ORD007076,CUST04141,Emily Verma,65,Other,emily.verma521@outlook.com,860-738-1450,Dubai,Ontario,Japan,836926,Car Wax,Electronics,8,46502,10,334814.4,9/29/2023,,Wallet,,JewelBox,,Very satisfied,,3094
ORD010428,CUST07965,Chris Khan,41,Female,chris.khan171@hotmail.com,942-218-8806,Singapore,NSW,Nigeria,298687,Camera,Electronics,10,2725.65,0,27256.5,10/3/2022,10/7/2022,EMI,delivered,FurnitureCo,1,Not worth it,NO,891
ORD000151,CUST01103,Priya Patel,71,M,priya.patel392@hotmail.com,918-738-2578,Tokyo,Victoria,Australia,622084,SUNSCREEN,beauty,1,44012.28,50,22006.14,7/30/2022,7/21/2022,Wallet,delivered,AutoDeals,2,Poor packaging,,896
ORD007200,CUST06015,Rahul Khan,68,Female,rahul.khan951@gmail.com,989-941-5826,Toronto,,Singapore,4680,Earrings,,6,9096.26,25,40933.17,4/29/2021,5/6/2021,Debit Card,Cancelled,techmart,1,Loved it!,,173
ORD009314,CUST05399,Wei Garcia,25,Female,wei.garcia78@hotmail.com,,Singapore,NSW,France,755605,SEAT COVER,Automotive ,8,24148.77,15,164211.64,2/16/2024,3/11/2024,credit card,Pending,FurnitureCo,,,NO,3862
ORD004075,CUST04003,Wei Nair,29,Female,wei.nair514@yahoo.com,000-000-0000,New York,New York,Japan,806655,Green Tea,Furniture,1,44410.97,5,42190.42,11/8/2020,12/2/2020,Cash on Delivery,SHIPPED,HealthFirst,1,Fast delivery,,1868
ORD009323,CUST03249,Aarav Ali,52,Female,aaravali961@gmailcom,603-461-3302,London,California,Nigeria,406400,CAMERA,Health,,7935.67,25,53565.77,1/16/2020,1/26/2020,Debit Card,RETURNED,techmart,-1,.,,732
ORD010990,CUST01221,Sneha Kim,45,,sneha.kim765@outlook.com,797-334-6239,Hyderabad,Telangana,India,877755,Jacket,Electronics,5,32759.67,10,147418.51,12/2/2021,12/7/2021,Credit Card,processing ,AutoDeals,3,,N/A,1518
ORD002804,CUST01237,James Johnson  ,44,Female,james.johnson281@outlook.com,915-495-2463,Delhi,Delhi,India,256673,Sunscreen,books ,3,35633.51,20,85520.42,11/21/2023,11/29/2023,EMI,processing ,AutoDeals,3,Poor packaging,yes,3837
ORD001049,CUST07780,Anjali Khan,43,Male,anjali.khan435@hotmail.com,747-962-6323,HYDERABAD,Telangana,India,868085,Bookshelf,Books,5,34789.65,15,147856.01,,1/22/2025,Cash on Delivery,RETURNED,Book World ,4,,,2991
ORD000812,CUST00117,RAHUL LEE,60,Other,rahul.lee351@outlook.com,843-556-6418,London,California,Canada,424079,,Grocery,4,35601.31,25,106803.93,10/4/2023,10/18/2023,EMI,Returned,BeautyPlus,,Average quality,Yes,3813
,CUST01390,,150,,pooja.wang543@yahoo.com,757-654-4872,Kolkata,West Bengal,India,958517,Cricket Bat,Beauty,5,,110,220246.85,5/3/2022,5/23/2022,Debit Card,Pending,FurnitureCo,2,Disappointed,,451
ORD003911,CUST04375,,73,Female,jessica.jones794@gmail.com,,Lagos,Lagos State,UK,646014,Bed Frame,beauty,4,43506.08,0,,6/18/2022,6/27/2022,Debit Card,Shipped,Book World ,3,na,yes,3442
ORD001558,CUST03883,Anjali Shah,,Male,anjali.shah347@yahoo.com,706-140-4229,Lagos,Lagos State,France,549994,Office Chair,electronics,10,11772.88,5,111842.36,10/10/2021,10/11/2021,UPI,SHIPPED,HealthFirst,1,Disappointed,Yes,3193
ORD001064,,Priya Jones,37,m,priya.jones610@hotmail.com,630-765-1909,Sydney,Florida,IN,299345,BED FRAME,electronics,4,22644.44,30,63404.43,6/2/2021,6/18/2021,Credit Card,pending,ToyLand,2,Fast delivery,yes,527
ORD003155,CUST05350,N/A,26,male,fatima.lopez843@yahoo.com,887-328-1865,Delhi,,India,842078,Protein Powder,Automotive ,2,29929.46,50,29929.46,10/22/2024,11/7/2024,Debit Card,Processing,JewelBox,2,Fast delivery,N/A,4213
ORD002304,CUST01828,Emily Wang,25,Other,emily.wang247@gmail.com,N/A,Bangalore,Karnataka,India,854958,Hair Oil,Books,5,,20,,6/21/2020,7/20/2020,upi,canceled,SportZone,2,Excellent value,No,3366
ORD011175,CUST01292,Vikram Sharma,41,M,vikram.sharma310@hotmail.com,677-971-9494,New York,New York,,941920,Lamp,Beauty,7,,,8149.89,7/8/2021,7/30/2021,Cash on Delivery,processing ,HealthFirst,5,Average quality,,2315
ORD010400,CUST00086,Amit Nair,25,Male,amit.nair845@gmail.com,852-965-3685,AHMEDABAD,,INDIA,551068,TV,beauty,7,2075.57,15,12349.64,12/10/2022,12/24/2022,Wallet,Processing,HomeEssentials,3,,NO,492
ORD009085,CUST00174,Juan Wang,150,Female,juan.wang188@hotmail.com,608-125-8762,Mumbai,Maharashtra,India,,Board Game,Health,10,41738.49,25,313038.67,9/28/2023,10/9/2023,Cash on Delivery,SHIPPED,Book World ,,Loved it!,N/A,2259
ORD002922,CUST03513,Fatima Reddy,50,Male,fatima.reddy351@gmail.com,918-545-6704,Mumbai,Maharashtra,India,648380,Dumbbells,,6,39110.49,,,2/15/2024,2/16/2024,Net Banking,Cancelled,BeautyPlus,4,Average quality,NO,547
ORD005500,CUST04261,Kavya Chen,19,Female,kavya.chen436@yahoo.com,904-154-6343,New York,New York,india,247028,Action Figure,Health,4,42907.34,5,163047.89,2021.06.20,7/17/2021,Credit Card,pending,BookWorld,,Very satisfied,,999999
ORD001101,CUST07089,Sarah Mehta,58,Male,sarah.mehta111@outlook.com,878-685-3305,HYDERABAD,Telangana,India,776298,HAIR OIL,beauty,9,17361.26,30,109375.94,7/23/2020,8/17/2020,Net Banking,Pending,FashionHub,3,Average quality,N/A,2639
ORD002437,CUST02762,Chris Williams,51,Other,chris.williams315@gmail.com,685-721-3557,London,California,UK,736373,Car Cover,TOYS,4,17501.08,50,35002.16,11/4/2023,11/26/2023,EMI,Shipped,AutoDeals,2,Poor packaging,NO,3873
ORD011177,CUST00364,Jessica Garcia,69,Female,jessica.garcia859@outlook.com,927-539-6461,Sydney,Florida,Singapore,142749,Football,Electronics,5,19007.81,15,80783.19,11/21/2020,12/9/2020,Net Banking,Shipped,AutoDeals,5,Fast delivery,No,1541
ORD006551,CUST04644,David Johnson,29,Other,david.johnson44@hotmail.com,869-262-5383,Kolkata,West Bengal,INDIA,774359,Yoga Mat,Automotive ,1,47050.61,20,,12/3/2024,11/24/2024,EMI,pending,AutoDeals,2,Poor packaging,,1284
ORD001316,CUST05163,Omar Williams,25,Female,omar.williams568@outlook.com,825-639-6454,Hyderabad,,India,325835,Office Chair,electronics,10,6338.11,15,53873.93,11/9/2023,12/3/2023,Net Banking,Returned,JewelBox,2,,No,3219
ORD006860,CUST03106,Chris Khan,74,Other,chris.khan893@gmail.com,791-531-6802,Pune,Gujarat,India,428440,Blood Pressure Monitor,Sports ,4,3482.37,20,11143.58,2/21/2022,11/2/2022,Net Banking,,AutoDeals,3,Very satisfied,yes,2451
ORD005231,, James Mehta,19,Male,james.mehta48@hotmail.com,657-209-4677,Dubai,Ontario,USA,454907,Sneakers,,3,35179.38,30,73876.7,4/12/2020,5/2/2020,UPI,processing ,AutoDeals,,,yes,
ORD001649,CUST00139,Omar Kumar,52,male,,764-628-8486,New York,New York,UK,123303,TV,Automotive,4,,15,33999996.6,5/11/2024,5/9/2024,EMI,SHIPPED,TechMart,5,,,3410
ORD005120,CUST03928,rahul sharma,44,Other,rahul.sharma714@gmail.com,000-000-0000,Singapore,NSW,Japan,434820,Dumbbells,Grocery,7,20020.17,,119120.01,12/26/2022,,EMI,Returned,FurnitureCo,4,Excellent value,N/A,3720
ORD011296,,,61,Female,pooja.singh733@yahoo.com,728-614-8356,Ahmedabad,Rajasthan,India,717238,Dumbbells,CLOTHING,6,,0,295008.12,5/28/2023,6/14/2023,Net Banking,Shipped,SportZone,4,Poor packaging,N/A,1395
ORD002701,CUST06990,Emily Khan,,M,emily.khan254@hotmail.com,814-727-1465x123,Singapore,NSW,,986140,,Automotive,9,47059.66,50,211768.47,1/18/2024,1/27/2024,Cash on Delivery,,FASHION HUB,4,Great product!,yes,4298
ORD004343,CUST01049,Zara Smith,48,Male,zara.smith56@outlook.com,823-939-2750,Hyderabad,Telangana,India,,Board Game,Grocery,7,46863.21,30,229629.73,5/28/2023,6/1/2023,Net Banking,Processing,TechMart,5,.,,4085
ORD008988,CUST03906,Juan Smith,69,Male,juan.smith696@outlook.com,650-133-8375,Berlin,,Canada,830987,PRESSURE COOKER,Home & Kitchen,10,23956.24,25,,3/1/2020,3/15/2020,Debit Card,Shipped,Book World ,5,,,2133
ORD007297,CUST02839,Kavya Gupta,65,Other,kavya.gupta510@outlook.com,712-138-9588,Toronto,Texas,Germany,765288,,Electronics,1,32201.92,25,24151.44,12/31/2022,1/8/2023,upi,,HealthFirst,5,Fast delivery,Yes,775
ORD000590,CUST00789,Rahul Singh,71,Male,rahul.singh74@gmail.com,760-202-4992,TORONTO,Texas,Canada,203326,Data Science Book,Jewelry,9,34272.81,30,215918.7,7/28/2023,8/11/2023,Cash on Delivery,RETURNED,AutoDeals,1,,No,3116
ORD008266,CUST01491, Mei Reddy,62,Male,mei.reddy299@yahoo.com,822-312-2952,,Uttar Pradesh,India,846721,Watch,Toys,1,39043.11,110,39043.11,6/11/2024,6/21/2024,Cash on Delivery,delivered,FashionHub,4,Loved it!,No,3678
ORD008653,CUST05091,James Singh,19,Male,,751-926-6629,Kolkata,West Bengal,India,894199,Office Chair,TOYS,9,20700.52,0,186304.68,,2/1/2023,EMI,Pending,BookWorld,1,Fast delivery,,4572
ORD008679,CUST00317,John Johnson,20,Male,,887-631-1568,Lucknow,Punjab,UAE,,Dash Cam,Automotive ,999,34155.14,0,34120984.86,2/26/2023,3/11/2023,EMI,Pending,techmart,3,Excellent value,NO,1841
ORD004543,CUST03628,David Ali,66,Other,david.ali606@hotmail.com,723-928-4256,Kolkata,West Bengal,India,548181,Fiction Novel,Furniture,7,28611.1,20,160222.16,1/8/2024,1/24/2024,EMI,canceled,BeautyPlus,,,Yes,938
ORD002139,CUST00785,Wei Singh,60,F,wei.singh314@hotmail.com,665-581-5314x123,Lagos,Lagos State,Japan,924017,Cricket Bat,Automotive ,8,181.24,20,1159.94,2021.02.13,2/17/2021,EMI,Shipped,FashionHub,2,,yes,186
ORD009422,CUST03946,John Khan,22,Female,john.khan469@yahoo.com,000-000-0000,Lucknow,Punjab,UK,484232,Mixer,Sports ,4,35143.62,15,119488.31,,9/12/2021,Debit Card,processing ,GrocerBay,1,Disappointed,NO,4538
ORD000493,CUST05533,Ali Ali,68,Male,ali.ali993@gmail.com,N/A,Toronto,Texas,Australia,894352,Blood Pressure Monitor,CLOTHING,10,8338.16,20,,12/14/2024,12/31/2024,Wallet,Cancelled,BeautyPlus,,N/A,,3581
ORD003694,CUST02921,John Brown,48,Other,john.brown472@outlook.com,854-717-1572,Lagos,Lagos State,UK,206860,FICTION NOVEL,Automotive,3,46893.54,10,126612.56,4/28/2021,5/24/2021,DEBIT CARD,Delivered,SportZone,1,Average quality,yes,
ORD009961,CUST00834,David Kim  ,59,Female,david.kim442@hotmail.com,709-196-1899,MUMBAI,Maharashtra,India,388354,Silver Necklace,Electronics,9,5828.14,5,49830.6,12/28/2022,1/16/2023,Credit Card,Processing,SportZone,2,,N/A,1990
ORD010297,CUST03141,Jessica Ali,33,Female,jessica.ali742@hotmail.com,N/A,LAGOS,Lagos State,France,429026,Mask Pack,Jewelry,3,32615.29,20,78276.7,6/26/2023,7/17/2023,Cash on Delivery,canceled,JewelBox,4,.,Yes,3388
ORD009458,CUST07383,Emily Verma,51,Female,emily.verma715@gmail.com,601-370-,Lucknow,Punjab,Nigeria,235596,TV,Sports,1,20806.43,110,20806.43,2/8/2024,2/25/2024,UPI,,ToyLand,,Poor packaging,N/A,2380
ORD000399,CUST04500,Aarav Wang,27,Male,,720-614-2036,Tokyo,,Singapore,760374,Shampoo,beauty,6,30875.09,20,148200.43,1/20/2024,2/19/2024,UPI,Shipped,TechMart,1,Very satisfied,,2313
ORD000098,CUST04914,Rahul Lopez,25,Other,rahul.lopez618@gmail.com,996-794-8069,London,California,Japan,941272,Hair Oil,TOYS,10,6737.46,15,57268.41,5/10/2023,,,Shipped,techmart,6,,N/A,3349
ORD011466,CUST00735,Vikram Kumar,69,Other,vikram.kumar685@hotmail.com,729-683-9520,Berlin,Tokyo,USA,912311,Cookbook,Books,10,28381.89,5,269627.96,10/29/2024,11/10/2024,Cash on Delivery,processing ,HealthFirst,6,Excellent value,N/A,962
ORD003398,CUST01934,Jessica Martinez,43,Male,jessica.martinez705@yahoo.com,714-753-4147,New York,New York,Japan,978493,CYCLING HELMET,Toys,7,2372.15,999,16605.05,10/28/2020,11/21/2020,Debit Card,SHIPPED,,5,Loved it!,Yes,4463
ORD010720,CUST06750,Li Jones,39,Female,li.jones489@gmail.com,000-000-0000,Paris,Ile-de-France,Germany,594165,Remote Car,Beauty,6,17384.83,20,83447.18,7/30/2022,8/2/2022,credit card,Returned,,2,,,2130
ORD009965,CUST01039,Aarav Shah,999,Female,aarav.shah573@yahoo.com,000-000-0000,Pune,Gujarat,India,890613,Laptop,Health,5,40409.2,50,101023,6/19/2024,7/18/2024,Wallet,canceled,SportZone,,,,
ORD009660,CUST02722,Rohan Nair,74,MALE,rohan.nair170@gmail.com,858-636-2463,AHMEDABAD,Rajasthan,India,366525,,Automotive ,9,5515.1,30,34745.13,2024.03.29,4/3/2024,Wallet,SHIPPED,BeautyPlus,4,,NO,174
ORD001750,CUST00566,Pooja Sharma,20,Other,pooja.sharma422@gmail.com,893-242-3437,Lagos,Lagos State,Nigeria,610622,Pressure Cooker,Automotive,4,2651.18,10,9544.25,11/24/2023,5-Dec-23,EMI,Returned,JewelBox,1,Loved it!,NO,
ORD002347,CUST02318,Vikram Garcia,74,Female,vikram.garcia542@outlook.com,608-183-5423,Berlin,Tokyo,,,Study Table,books ,-1,48921.03,30,-34244.72,11/24/2020,12/2/2020,Wallet,canceled,FurnitureCo,6,Poor packaging,N/A,2331
